case_id,family,stratum,nbar_band,theta_id,is_null,source_set,cell_id,level_id,index,nbar,n,delta_tilde,scale,amplitude
dv3-A-lgcp-001526,lgcp,below,"[200,400)",prior:lgcp:i1526,0,prior,-1,-1,1526,336.36949782636987,325,0.41258791970629133,0.6284495281299534,0.15135583139224315
dv3-A-lgcp-001530,lgcp,below,"[400,800)",prior:lgcp:i1530,0,prior,-1,-1,1530,726.1130873176148,719,0.7227393004644103,0.9896503275256011,0.11486530741702038
dv3-A-lgcp-001534,lgcp,below,"[100,200)",prior:lgcp:i1534,0,prior,-1,-1,1534,139.83253038483164,106,0.7740764376817785,1.1715316086039231,0.26414398723674565
dv3-A-lgcp-001540,lgcp,below,"[100,200)",prior:lgcp:i1540,0,prior,-1,-1,1540,114.20376030861654,125,0.9431817161157667,1.032371750857062,0.3871041191677459
dv3-A-lgcp-001562,lgcp,below,"[200,400)",prior:lgcp:i1562,0,prior,-1,-1,1562,386.8364118101974,402,0.17738426843487284,0.5171687305519289,0.07396054563829633
dv3-A-lgcp-001571,lgcp,below,"[200,400)",prior:lgcp:i1571,0,prior,-1,-1,1571,353.52394348373457,363,0.19189362757674108,0.6364568764582713,0.0685614715030947
dv3-A-lgcp-001577,lgcp,below,"[200,400)",prior:lgcp:i1577,0,prior,-1,-1,1577,289.07027076369485,287,0.7771209720058712,0.6414922041070672,0.29536518916361104
dv3-A-lgcp-001580,lgcp,below,"[100,200)",prior:lgcp:i1580,0,prior,-1,-1,1580,101.03140938954436,93,0.8099818759766719,0.778724431732601,0.4530880993849966
dv3-A-lgcp-001584,lgcp,below,"[400,800)",prior:lgcp:i1584,0,prior,-1,-1,1584,623.7999360462275,674,0.3497838115800227,0.8009657246607789,0.0745500945796734
dv3-A-lgcp-001585,lgcp,below,"[100,200)",prior:lgcp:i1585,0,prior,-1,-1,1585,169.84649460805267,181,0.7593240792656337,1.297629742775985,0.20677263976866272
dv3-A-lgcp-001599,lgcp,below,"[200,400)",prior:lgcp:i1599,0,prior,-1,-1,1599,280.1740059238013,274,0.2219241554928615,0.8663108849790305,0.06653019504083234
dv3-A-lgcp-001607,lgcp,below,"[200,400)",prior:lgcp:i1607,0,prior,-1,-1,1607,254.2950727200469,276,0.12563444132107557,0.5669723836462404,0.05894097614773887
dv3-A-lgcp-001608,lgcp,below,"[200,400)",prior:lgcp:i1608,0,prior,-1,-1,1608,373.24117391434373,361,0.34100420638482176,1.4784282135319666,0.0554204974157572
dv3-A-lgcp-001624,lgcp,below,"[100,200)",prior:lgcp:i1624,0,prior,-1,-1,1624,149.60513575104298,151,0.07488415022027138,0.5534472835307885,0.05020810033527802
dv3-A-lgcp-001640,lgcp,below,"[200,400)",prior:lgcp:i1640,0,prior,-1,-1,1640,275.5337996759194,283,0.4071602963740434,1.2752153426764608,0.08655724172597343
dv3-A-lgcp-001642,lgcp,below,"[400,800)",prior:lgcp:i1642,0,prior,-1,-1,1642,671.1914951334269,735,0.6916989866399708,0.6673081636713251,0.16475476394877508
dv3-A-lgcp-001656,lgcp,below,"[400,800)",prior:lgcp:i1656,0,prior,-1,-1,1656,500.9535669964172,510,0.26443066205186755,0.9294487871957868,0.054778789476923266
dv3-A-lgcp-001664,lgcp,below,"[200,400)",prior:lgcp:i1664,0,prior,-1,-1,1664,342.469318277642,332,0.3481500237661379,0.6192378593474716,0.128696854091862
dv3-A-lgcp-001666,lgcp,below,"[200,400)",prior:lgcp:i1666,0,prior,-1,-1,1666,268.13108563058694,261,0.46884056543760977,0.5113248136057583,0.2325280600817573
dv3-A-lgcp-001677,lgcp,below,"[100,200)",prior:lgcp:i1677,0,prior,-1,-1,1677,122.41901857223714,116,0.219319518956182,1.5211156904586076,0.06528012292004937
dv3-A-lgcp-001698,lgcp,below,"[200,400)",prior:lgcp:i1698,0,prior,-1,-1,1698,389.58982838013816,410,0.1244016669974289,0.5256958500012067,0.05099612406525694
dv3-A-lgcp-001699,lgcp,below,"[400,800)",prior:lgcp:i1699,0,prior,-1,-1,1699,544.5398505611947,547,0.6844086272802711,0.6417187032483604,0.1892244357072747
dv3-A-lgcp-001708,lgcp,below,"[100,200)",prior:lgcp:i1708,0,prior,-1,-1,1708,101.77483006879507,96,0.26718338246493006,0.6067746010036595,0.19422307719319531
dv3-A-lgcp-001713,lgcp,below,"[200,400)",prior:lgcp:i1713,0,prior,-1,-1,1713,217.72207451626727,185,0.2319944586706966,0.6232540000960388,0.10866781231466016
dv3-A-lgcp-001718,lgcp,below,"[200,400)",prior:lgcp:i1718,0,prior,-1,-1,1718,384.6743934885222,361,0.7644687146905561,1.6315001748296252,0.11120814187373558
dv3-A-lgcp-001728,lgcp,below,"[200,400)",prior:lgcp:i1728,0,prior,-1,-1,1728,217.89790636041596,208,0.5341862627190438,0.6036952128191815,0.2535157963068395
dv3-A-lgcp-001737,lgcp,below,"[200,400)",prior:lgcp:i1737,0,prior,-1,-1,1737,269.7408935211389,276,0.36908263285499354,1.0869722206953782,0.09133029862502148
dv3-A-lgcp-001745,lgcp,below,"[200,400)",prior:lgcp:i1745,0,prior,-1,-1,1745,249.30112142398556,265,0.3374891704197648,1.8568681056561513,0.055920725587236965
dv3-A-lgcp-001751,lgcp,below,"[100,200)",prior:lgcp:i1751,0,prior,-1,-1,1751,126.28177249966164,143,0.9417262836737654,0.7307263019491892,0.49662500121025205
dv3-A-lgcp-001752,lgcp,below,"[400,800)",prior:lgcp:i1752,0,prior,-1,-1,1752,470.84368965224985,485,0.4910155991692593,1.4929509137269836,0.06892349503621387
dv3-A-lgcp-001756,lgcp,below,"[200,400)",prior:lgcp:i1756,0,prior,-1,-1,1756,241.60309403841524,232,0.11069881097520266,0.5022895627107815,0.06022750726789679
dv3-A-lgcp-001783,lgcp,below,"[200,400)",prior:lgcp:i1783,0,prior,-1,-1,1783,264.78648798218677,263,0.49564105272281145,1.2498555286094022,0.10946418883327454
dv3-A-lgcp-001786,lgcp,below,"[100,200)",prior:lgcp:i1786,0,prior,-1,-1,1786,102.81398498027028,106,0.3796641260538288,0.5964445893271225,0.2762578162212656
dv3-A-lgcp-001788,lgcp,below,"[200,400)",prior:lgcp:i1788,0,prior,-1,-1,1788,280.1404516272536,249,0.1757757398329953,0.8059799939068382,0.05640198677422549
dv3-A-lgcp-001800,lgcp,below,"[100,200)",prior:lgcp:i1800,0,prior,-1,-1,1800,113.81904833143928,98,0.6701164763703795,1.2775562380931353,0.23362666815316924
dv3-A-lgcp-001801,lgcp,below,"[200,400)",prior:lgcp:i1801,0,prior,-1,-1,1801,370.1877102948948,361,0.5564672577150648,1.398877520706835,0.09494780276803633
dv3-A-lgcp-001809,lgcp,below,"[400,800)",prior:lgcp:i1809,0,prior,-1,-1,1809,646.3742307163499,623,0.4235144113763673,1.0986536799549342,0.06570347704086495
dv3-A-lgcp-001812,lgcp,below,"[200,400)",prior:lgcp:i1812,0,prior,-1,-1,1812,290.20896140184436,259,0.44222035287194283,1.3477483409883566,0.0871764890232719
dv3-A-lgcp-001813,lgcp,below,"[100,200)",prior:lgcp:i1813,0,prior,-1,-1,1813,104.4223774905299,88,0.5831651354342786,0.6880024789222418,0.3642790245037697
dv3-A-lgcp-001835,lgcp,below,"[400,800)",prior:lgcp:i1835,0,prior,-1,-1,1835,499.436867109177,537,0.8831613521764576,1.8490556266709444,0.09951316710301637
dv3-A-lgcp-001837,lgcp,below,"[200,400)",prior:lgcp:i1837,0,prior,-1,-1,1837,377.1467210710277,424,0.7493773589281049,0.6351689626601877,0.25382405215130927
dv3-A-lgcp-001843,lgcp,below,"[400,800)",prior:lgcp:i1843,0,prior,-1,-1,1843,787.5416491904924,798,0.8922257635741384,0.920145330304354,0.1449858390297793
dv3-A-lgcp-001845,lgcp,below,"[400,800)",prior:lgcp:i1845,0,prior,-1,-1,1845,466.1049806912547,522,0.5381339482083853,1.1310137669482907,0.09688950031975135
dv3-A-lgcp-001874,lgcp,below,"[200,400)",prior:lgcp:i1874,0,prior,-1,-1,1874,208.2095348018333,231,0.3407926611564201,1.416315995159029,0.07748289440925436
dv3-A-lgcp-001875,lgcp,below,"[200,400)",prior:lgcp:i1875,0,prior,-1,-1,1875,213.64004214400737,217,0.9003417032544843,0.8144429878443852,0.31684512200049453
dv3-A-lgcp-001890,lgcp,below,"[400,800)",prior:lgcp:i1890,0,prior,-1,-1,1890,688.0529258745297,697,0.8490954883797098,0.7365179938862746,0.18177320054691043
dv3-A-lgcp-001914,lgcp,below,"[100,200)",prior:lgcp:i1914,0,prior,-1,-1,1914,137.9617776915103,122,0.6270857091340847,1.1294193477791774,0.2234157858386109
dv3-A-lgcp-001918,lgcp,below,"[200,400)",prior:lgcp:i1918,0,prior,-1,-1,1918,226.9907817953178,204,0.8350176414592361,0.7775973406622448,0.2994268775931452
dv3-A-lgcp-001919,lgcp,below,"[100,200)",prior:lgcp:i1919,0,prior,-1,-1,1919,164.49206089167822,129,0.5948968683809881,1.6126073057565709,0.14002586650300683
dv3-A-lgcp-001920,lgcp,below,"[200,400)",prior:lgcp:i1920,0,prior,-1,-1,1920,245.22617862006135,262,0.29742061232684125,0.7530435655247464,0.10846613296428448
dv3-A-lgcp-001921,lgcp,below,"[200,400)",prior:lgcp:i1921,0,prior,-1,-1,1921,342.9067622776652,333,0.22905478714719246,0.7563033022707115,0.07047394386394544
dv3-A-lgcp-001928,lgcp,below,"[200,400)",prior:lgcp:i1928,0,prior,-1,-1,1928,341.9198118790666,287,0.33908888218239397,0.7014977812283546,0.11174661724472178
dv3-A-lgcp-001930,lgcp,below,"[200,400)",prior:lgcp:i1930,0,prior,-1,-1,1930,341.6824602568235,419,0.5303635961503912,1.637536981225642,0.08199506697549402
dv3-A-lgcp-001939,lgcp,below,"[400,800)",prior:lgcp:i1939,0,prior,-1,-1,1939,514.6725143849249,517,0.7041271744484218,1.1265970585967622,0.11972938514303422
dv3-A-lgcp-001950,lgcp,below,"[200,400)",prior:lgcp:i1950,0,prior,-1,-1,1950,305.2114168637777,308,0.6138689541500021,0.8136945562330412,0.18413948647630754
dv3-A-lgcp-001952,lgcp,below,"[400,800)",prior:lgcp:i1952,0,prior,-1,-1,1952,558.9324838004653,573,0.23021933303566922,0.5307805092245363,0.07603205471667028
dv3-A-lgcp-001953,lgcp,below,"[400,800)",prior:lgcp:i1953,0,prior,-1,-1,1953,512.0131757288298,473,0.645000617013332,1.4205783760423731,0.08973510206631938
dv3-A-lgcp-001956,lgcp,below,"[100,200)",prior:lgcp:i1956,0,prior,-1,-1,1956,168.6279674381771,180,0.5669452274988416,1.1034086146349635,0.18067993088438222
dv3-A-lgcp-001960,lgcp,below,"[100,200)",prior:lgcp:i1960,0,prior,-1,-1,1960,102.76427476987806,102,0.4663459744057873,0.843046405496015,0.24698652211884733
dv3-A-lgcp-001963,lgcp,below,"[400,800)",prior:lgcp:i1963,0,prior,-1,-1,1963,525.3367536981092,502,0.5201175720805183,1.4264566671688947,0.07129300894737532
dv3-A-lgcp-001972,lgcp,below,"[200,400)",prior:lgcp:i1972,0,prior,-1,-1,1972,281.84520364039713,219,0.43579582208141665,0.5426099332359078,0.19959318993167297
dv3-A-lgcp-001978,lgcp,below,"[400,800)",prior:lgcp:i1978,0,prior,-1,-1,1978,466.59417986693785,518,0.5470273885853336,1.232172345723324,0.09123158290474713
dv3-A-lgcp-001984,lgcp,below,"[100,200)",prior:lgcp:i1984,0,prior,-1,-1,1984,124.88443320010576,132,0.2902320012456807,1.5800394947235221,0.08282713170648243
dv3-A-lgcp-001988,lgcp,below,"[200,400)",prior:lgcp:i1988,0,prior,-1,-1,1988,337.609294488412,326,0.6309229455883941,1.7000790116594675,0.0949919118992825
dv3-A-lgcp-001992,lgcp,below,"[400,800)",prior:lgcp:i1992,0,prior,-1,-1,1992,591.6525330545117,634,0.24554432730618825,0.827878040047812,0.05183269329361837
dv3-A-lgcp-002005,lgcp,below,"[100,200)",prior:lgcp:i2005,0,prior,-1,-1,2005,166.19301071114901,178,0.22404510727399773,0.718397568544742,0.10768304573740661
dv3-A-lgcp-002008,lgcp,below,"[200,400)",prior:lgcp:i2008,0,prior,-1,-1,2008,310.3824314200538,291,0.5010223324399058,0.7842369697981649,0.15537797079500143
dv3-A-lgcp-002010,lgcp,below,"[200,400)",prior:lgcp:i2010,0,prior,-1,-1,2010,223.84610884391654,253,0.9628034661485775,0.562195214251287,0.46754581184590055
dv3-A-lgcp-002012,lgcp,below,"[400,800)",prior:lgcp:i2012,0,prior,-1,-1,2012,441.5315309710616,404,0.4670653698719907,1.0706161699174765,0.09146856626080928
dv3-A-lgcp-002026,lgcp,below,"[100,200)",prior:lgcp:i2026,0,prior,-1,-1,2026,116.2336729552622,111,0.09699473746082757,0.7558441176380596,0.054715288373610615
dv3-A-lgcp-002029,lgcp,below,"[400,800)",prior:lgcp:i2029,0,prior,-1,-1,2029,423.38295956323117,452,0.19719796689650204,0.6058918132089549,0.0669818480938495
dv3-A-lgcp-002043,lgcp,below,"[100,200)",prior:lgcp:i2043,0,prior,-1,-1,2043,185.5929780400385,192,0.5312725675053419,1.4061733396912028,0.12815623487272812
dv3-A-lgcp-002051,lgcp,below,"[200,400)",prior:lgcp:i2051,0,prior,-1,-1,2051,239.79461284447052,234,0.6675867218429862,1.0404772119191585,0.18021873842756053
dv3-A-lgcp-002066,lgcp,below,"[200,400)",prior:lgcp:i2066,0,prior,-1,-1,2066,218.29852045899406,219,0.5231373773137082,0.9871930785741613,0.1554949646878728
dv3-A-lgcp-002088,lgcp,below,"[200,400)",prior:lgcp:i2088,0,prior,-1,-1,2088,323.29151939576957,325,0.8080031848890507,1.1314219265826237,0.17299127483150933
dv3-A-lgcp-002102,lgcp,below,"[200,400)",prior:lgcp:i2102,0,prior,-1,-1,2102,287.2799116748734,268,0.22697885084573294,0.9538194670345124,0.06114986436294731
dv3-A-lgcp-002110,lgcp,below,"[100,200)",prior:lgcp:i2110,0,prior,-1,-1,2110,156.80802642104416,154,0.48633845722086383,1.2508376433505506,0.14764687585501277
dv3-A-lgcp-002120,lgcp,below,"[100,200)",prior:lgcp:i2120,0,prior,-1,-1,2120,194.14111238299517,187,0.6819692675371978,1.6065232590314946,0.14342166622295469
dv3-A-lgcp-002129,lgcp,below,"[200,400)",prior:lgcp:i2129,0,prior,-1,-1,2129,213.19467895119058,245,0.5180017641195989,1.7698868329252841,0.09680826847162012
dv3-A-lgcp-002138,lgcp,below,"[100,200)",prior:lgcp:i2138,0,prior,-1,-1,2138,166.0105569915968,205,0.4062399995041098,0.8702283123734292,0.1627441945799978
dv3-A-lgcp-002151,lgcp,below,"[400,800)",prior:lgcp:i2151,0,prior,-1,-1,2151,677.0932427147487,592,0.48269606142019905,1.4273155250858807,0.05749623262274496
dv3-A-lgcp-002164,lgcp,below,"[200,400)",prior:lgcp:i2164,0,prior,-1,-1,2164,222.40175614949584,227,0.584039775555102,0.7634922558889883,0.21748174005440735
dv3-A-lgcp-002174,lgcp,below,"[100,200)",prior:lgcp:i2174,0,prior,-1,-1,2174,163.3810232555684,167,0.18244145723758615,1.2176191040908815,0.05537525461656528
dv3-A-lgcp-002181,lgcp,below,"[200,400)",prior:lgcp:i2181,0,prior,-1,-1,2181,204.24544906769148,185,0.6673711875814553,0.878690239814749,0.22711553773325016
dv3-A-lgcp-002185,lgcp,below,"[100,200)",prior:lgcp:i2185,0,prior,-1,-1,2185,109.53021510870676,111,0.11608331094119301,0.7366800120166576,0.06889583198503754
dv3-A-lgcp-002186,lgcp,below,"[400,800)",prior:lgcp:i2186,0,prior,-1,-1,2186,763.1462589182488,721,0.8969627562659311,0.6132190660162314,0.21622040499928025
dv3-A-lgcp-002211,lgcp,below,"[200,400)",prior:lgcp:i2211,0,prior,-1,-1,2211,202.2160333402993,193,0.23354755180900183,0.9864723563749364,0.07341362437234288
dv3-A-lgcp-002216,lgcp,below,"[200,400)",prior:lgcp:i2216,0,prior,-1,-1,2216,286.81221898600023,286,0.8659994340026992,0.8313785419983121,0.2598099280468631
dv3-A-lgcp-002223,lgcp,below,"[200,400)",prior:lgcp:i2223,0,prior,-1,-1,2223,245.18884345581034,264,0.4073918237722895,0.574303029820865,0.18952765738848443
dv3-A-lgcp-002225,lgcp,below,"[200,400)",prior:lgcp:i2225,0,prior,-1,-1,2225,309.8594780730715,338,0.9363000797505255,0.8725318386780068,0.25836947879214517
dv3-A-lgcp-002226,lgcp,below,"[100,200)",prior:lgcp:i2226,0,prior,-1,-1,2226,104.6937580542118,110,0.10832878822414227,0.6860493133254443,0.0703589605679668
dv3-A-lgcp-002233,lgcp,below,"[200,400)",prior:lgcp:i2233,0,prior,-1,-1,2233,226.2523138027249,248,0.4788949787148574,1.746785910265741,0.08740205806190203
dv3-A-lgcp-002234,lgcp,below,"[100,200)",prior:lgcp:i2234,0,prior,-1,-1,2234,134.35888528490102,152,0.5527800112771709,0.8218286147215863,0.26260335724649425
dv3-A-lgcp-002239,lgcp,below,"[100,200)",prior:lgcp:i2239,0,prior,-1,-1,2239,137.40216625621036,128,0.9588660648731248,0.5936356718459997,0.585199731407315
dv3-A-lgcp-002273,lgcp,below,"[200,400)",prior:lgcp:i2273,0,prior,-1,-1,2273,325.1447018032859,299,0.2628317980633773,0.9650455441949517,0.06587841311585639
dv3-A-lgcp-002304,lgcp,below,"[400,800)",prior:lgcp:i2304,0,prior,-1,-1,2304,665.751659350942,610,0.8185572513361271,0.6700140870310789,0.19439457806504987
dv3-A-lgcp-002305,lgcp,below,"[100,200)",prior:lgcp:i2305,0,prior,-1,-1,2305,100.32486916441998,88,0.10817531522540852,0.5567806886764972,0.087331003598093
dv3-A-lgcp-002307,lgcp,below,"[400,800)",prior:lgcp:i2307,0,prior,-1,-1,2307,656.1976847489707,667,0.7086424598318527,0.8203360184143831,0.14270874145828308
dv3-A-lgcp-002339,lgcp,below,"[400,800)",prior:lgcp:i2339,0,prior,-1,-1,2339,603.6291841081255,654,0.4166404687373466,1.0904637769565169,0.06727936713316202
dv3-A-lgcp-002343,lgcp,below,"[100,200)",prior:lgcp:i2343,0,prior,-1,-1,2343,124.54176325657346,107,0.40831742011375877,1.432268043406188,0.12558414466618284
dv3-A-lgcp-002349,lgcp,below,"[200,400)",prior:lgcp:i2349,0,prior,-1,-1,2349,291.7747604706799,297,0.5830212078008534,1.0213042907183079,0.14463130873138583
dv3-A-lgcp-002378,lgcp,below,"[400,800)",prior:lgcp:i2378,0,prior,-1,-1,2378,564.8563892648208,557,0.3705912516359261,0.5553201938653594,0.11583510927326497
dv3-A-lgcp-002389,lgcp,below,"[100,200)",prior:lgcp:i2389,0,prior,-1,-1,2389,178.66880282208876,174,0.5721617075669206,0.6814723051560948,0.26919974948365394
dv3-A-lgcp-002390,lgcp,below,"[200,400)",prior:lgcp:i2390,0,prior,-1,-1,2390,251.33882127908626,232,0.5326247456377442,0.939736855950464,0.15522086213580888
dv3-A-lgcp-002407,lgcp,below,"[400,800)",prior:lgcp:i2407,0,prior,-1,-1,2407,783.1855280381296,771,0.9840663137049941,0.5176395590261017,0.2743616114600209
dv3-A-lgcp-002428,lgcp,below,"[400,800)",prior:lgcp:i2428,0,prior,-1,-1,2428,408.3161617745355,429,0.5758264704801956,0.700511594242188,0.17217105512453734
dv3-A-lgcp-002442,lgcp,below,"[400,800)",prior:lgcp:i2442,0,prior,-1,-1,2442,658.8449300092474,713,0.4610787411120221,1.468700171877393,0.054374240623671966
dv3-A-lgcp-002446,lgcp,below,"[400,800)",prior:lgcp:i2446,0,prior,-1,-1,2446,619.3642556223012,620,0.4649757509223976,0.7265778772125965,0.10820574281346718
dv3-A-lgcp-002452,lgcp,below,"[200,400)",prior:lgcp:i2452,0,prior,-1,-1,2452,267.58631600076035,299,0.29341039691360116,0.5752111341774535,0.13102239062700125
dv3-A-lgcp-002473,lgcp,below,"[100,200)",prior:lgcp:i2473,0,prior,-1,-1,2473,107.81156952532997,107,0.10136491612219266,0.6358038176251732,0.06941183717143168
dv3-A-lgcp-002478,lgcp,below,"[400,800)",prior:lgcp:i2478,0,prior,-1,-1,2478,693.09203691124,662,0.2180756843539275,0.5177827255358327,0.0659354438146778
dv3-A-lgcp-002485,lgcp,below,"[200,400)",prior:lgcp:i2485,0,prior,-1,-1,2485,361.93846721224696,373,0.32379983339617696,0.516713322371081,0.13925054818741187
dv3-A-lgcp-002489,lgcp,below,"[200,400)",prior:lgcp:i2489,0,prior,-1,-1,2489,240.91778783156917,216,0.7348210079478662,1.3634919208416214,0.1571567516191537
dv3-A-lgcp-002494,lgcp,below,"[200,400)",prior:lgcp:i2494,0,prior,-1,-1,2494,365.3743053657634,358,0.4937354279273187,1.5014879646132702,0.07964207799873574
dv3-A-lgcp-002516,lgcp,below,"[100,200)",prior:lgcp:i2516,0,prior,-1,-1,2516,150.56469377131006,156,0.2810311591738143,1.7676828193081568,0.06693624048351336
dv3-A-lgcp-002519,lgcp,below,"[100,200)",prior:lgcp:i2519,0,prior,-1,-1,2519,110.44817963295306,106,0.22896233497550006,0.6909165514782128,0.14204896990333735
dv3-A-lgcp-002523,lgcp,below,"[200,400)",prior:lgcp:i2523,0,prior,-1,-1,2523,358.23251362793087,331,0.4121633357268216,1.827242138101515,0.057375363408327065
dv3-A-lgcp-002524,lgcp,below,"[200,400)",prior:lgcp:i2524,0,prior,-1,-1,2524,310.95893356738105,311,0.42825932105094483,0.6711708121700473,0.15409346594677742
dv3-A-lgcp-002526,lgcp,below,"[200,400)",prior:lgcp:i2526,0,prior,-1,-1,2526,222.75099896048758,215,0.48802417344064797,0.8033850183247828,0.17353276097728537
dv3-A-lgcp-002571,lgcp,below,"[100,200)",prior:lgcp:i2571,0,prior,-1,-1,2571,149.16713250529133,143,0.7499646382032948,1.1245445700176124,0.25863718515192824
dv3-A-lgcp-002581,lgcp,below,"[400,800)",prior:lgcp:i2581,0,prior,-1,-1,2581,606.3242572533213,600,0.32963969945815763,0.6025121061963333,0.09191531432768266
dv3-A-lgcp-002596,lgcp,below,"[200,400)",prior:lgcp:i2596,0,prior,-1,-1,2596,205.26968583255118,161,0.31764922028319653,1.285822913627855,0.07882694990324578
dv3-A-lgcp-002614,lgcp,below,"[200,400)",prior:lgcp:i2614,0,prior,-1,-1,2614,303.85994771932616,296,0.22666504008148017,1.0484882523088752,0.054350558275494655
dv3-A-lgcp-002627,lgcp,below,"[100,200)",prior:lgcp:i2627,0,prior,-1,-1,2627,157.6312698270563,141,0.5234590249715316,1.1354394197557203,0.17183196488684538
dv3-A-lgcp-002631,lgcp,below,"[400,800)",prior:lgcp:i2631,0,prior,-1,-1,2631,434.532396721736,446,0.27530762961403443,1.021606141753404,0.05698232312143229
dv3-A-lgcp-002634,lgcp,below,"[200,400)",prior:lgcp:i2634,0,prior,-1,-1,2634,276.77068570928253,270,0.7385199760901378,0.7077355886125479,0.2619183388194125
dv3-A-lgcp-002638,lgcp,below,"[200,400)",prior:lgcp:i2638,0,prior,-1,-1,2638,210.6144426168796,233,0.47781546849824624,0.9004744034313349,0.15738783151219915
dv3-A-lgcp-002648,lgcp,below,"[400,800)",prior:lgcp:i2648,0,prior,-1,-1,2648,712.9769950834617,700,0.45975359613005384,0.7652382073787874,0.09413153547047279
dv3-A-lgcp-002664,lgcp,below,"[200,400)",prior:lgcp:i2664,0,prior,-1,-1,2664,234.23889797434154,269,0.1649680198119497,0.7036247391241083,0.06597960714029563
dv3-A-lgcp-002676,lgcp,below,"[400,800)",prior:lgcp:i2676,0,prior,-1,-1,2676,765.9261636110059,755,0.980774056122192,0.8309110016650268,0.17708292451549423
