task,group,features,variant,target,metric,family,nbar_bin,delta_bin,n_thetas,estimate,lo,hi,seed_sd,reference,n_seeds
params,lgcp,L,fixed,s,rmse_log,lgcp,,8.78848434644895,151,0.654955241769204,0.5765063682099953,0.7351076092979373,0.004307809297051765,,10
params,lgcp,L,fixed,all,rmse_log,lgcp,,8.78848434644895,151,0.5765695297697906,0.5094928035612514,0.6393092507108799,0.004764276946761186,,10
params,lgcp,L,fixed,all,dtilde,lgcp,,8.78848434644895,151,0.4554767549397921,0.38262883278892723,0.527945170804873,0.0269613910088842,,10
params,lgcp,L,fixed,nbar,rmse_log,lgcp,75.0,8.78848434644895,19,0.08335534548079086,0.06259186457699922,0.1035605758212035,0.0034524845998503014,,10
params,lgcp,L,fixed,sigma2,rmse_log,lgcp,75.0,8.78848434644895,19,0.7095562355740503,0.4527256402707206,0.9196526486779861,0.01942974448594219,,10
params,lgcp,L,fixed,s,rmse_log,lgcp,75.0,8.78848434644895,19,0.4759123667479049,0.32880487085612864,0.6373342738103852,0.01882727892396451,,10
params,lgcp,L,fixed,all,rmse_log,lgcp,75.0,8.78848434644895,19,0.4956177108369687,0.35067430277945394,0.6450200328454456,0.013894052039541095,,10
params,lgcp,L,fixed,all,dtilde,lgcp,75.0,8.78848434644895,19,0.40346503774410025,0.25941883239010916,0.6252659314733491,0.012530966074814631,,10
params,lgcp,L,fixed,nbar,rmse_log,lgcp,174.82976642952164,8.78848434644895,49,0.09031119795652182,0.07680332568047568,0.10360491424993026,0.0036375649101520655,,10
params,lgcp,L,fixed,sigma2,rmse_log,lgcp,174.82976642952164,8.78848434644895,49,0.7878944643672718,0.5911682823324189,0.9899050791162302,0.010492711531974752,,10
params,lgcp,L,fixed,s,rmse_log,lgcp,174.82976642952164,8.78848434644895,49,0.6529912197200382,0.48905709840182543,0.8156501176371103,0.012181315216252236,,10
params,lgcp,L,fixed,all,rmse_log,lgcp,174.82976642952164,8.78848434644895,49,0.5931080094126744,0.44331359879074533,0.7344907138703041,0.008646544811416712,,10
params,lgcp,L,fixed,all,dtilde,lgcp,174.82976642952164,8.78848434644895,49,0.5434253196345293,0.3918361116673455,0.699534023396523,0.08219514452947746,,10
params,lgcp,L,fixed,nbar,rmse_log,lgcp,407.53929639734827,8.78848434644895,83,0.10109842091616278,0.08875093366755575,0.11314904383075601,0.003312498902582654,,10
params,lgcp,L,fixed,sigma2,rmse_log,lgcp,407.53929639734827,8.78848434644895,83,0.7318398217415505,0.6182927649366634,0.8508935074170607,0.008290744546849742,,10
params,lgcp,L,fixed,s,rmse_log,lgcp,407.53929639734827,8.78848434644895,83,0.6905304711585781,0.5983876292150498,0.7850461407061406,0.004844263152868073,,10
params,lgcp,L,fixed,all,rmse_log,lgcp,407.53929639734827,8.78848434644895,83,0.5838500797855941,0.5041670260080133,0.6579518776029063,0.004519421343897476,,10
params,lgcp,L,fixed,all,dtilde,lgcp,407.53929639734827,8.78848434644895,83,0.4154616098395032,0.336738240186914,0.5063695543395496,0.005888024227249531,,10
params,lgcp,L,fixed,nbar,rmse_log,lgcp,,16.769958231503338,104,0.08198995387834626,0.07225130462483435,0.09085096505475802,0.0021666719243654546,,10
params,lgcp,L,fixed,sigma2,rmse_log,lgcp,,16.769958231503338,104,0.7687503305840769,0.6824375426078629,0.8538634327606706,0.007416456430870139,,10
params,lgcp,L,fixed,s,rmse_log,lgcp,,16.769958231503338,104,0.754453394075098,0.6669886175161992,0.8334041882340864,0.008359470387437996,,10
params,lgcp,L,fixed,all,rmse_log,lgcp,,16.769958231503338,104,0.6236717478346913,0.5616533103297306,0.6869125706090119,0.006275724080033797,,10
params,lgcp,L,fixed,all,dtilde,lgcp,,16.769958231503338,104,0.3655190583185811,0.3114123391904652,0.4232840440165217,0.005785304628668283,,10
params,lgcp,L,fixed,nbar,rmse_log,lgcp,174.82976642952164,16.769958231503338,34,0.07914753545533537,0.06457844052401723,0.09360442560481069,0.004285014758238499,,10
params,lgcp,L,fixed,sigma2,rmse_log,lgcp,174.82976642952164,16.769958231503338,34,0.7994016384178734,0.6355021246638647,0.9552080537304299,0.012201195773274994,,10
params,lgcp,L,fixed,s,rmse_log,lgcp,174.82976642952164,16.769958231503338,34,0.8287290509589699,0.6514082112136569,0.9962211613646272,0.011546512238480723,,10
params,lgcp,L,fixed,all,rmse_log,lgcp,174.82976642952164,16.769958231503338,34,0.6663580498443733,0.5457691393162867,0.7957670709459614,0.008805425102985556,,10
params,lgcp,L,fixed,all,dtilde,lgcp,174.82976642952164,16.769958231503338,34,0.3667783162528527,0.26876458729974173,0.4902753246862867,0.00905763879565842,,10
params,lgcp,L,fixed,nbar,rmse_log,lgcp,407.53929639734827,16.769958231503338,62,0.08107794638894636,0.06776420852636998,0.09292090698005001,0.002127837544092544,,10
params,lgcp,L,fixed,sigma2,rmse_log,lgcp,407.53929639734827,16.769958231503338,62,0.7714379057661914,0.6491020795096424,0.8877480257401063,0.009916490269935366,,10
params,lgcp,L,fixed,s,rmse_log,lgcp,407.53929639734827,16.769958231503338,62,0.7275978417961608,0.6343534087804074,0.8192936652935856,0.008627127654581028,,10
params,lgcp,L,fixed,all,rmse_log,lgcp,407.53929639734827,16.769958231503338,62,0.6140273325159631,0.530332149834174,0.6910286763324353,0.006900386028586254,,10
params,lgcp,L,fixed,all,dtilde,lgcp,407.53929639734827,16.769958231503338,62,0.3586466165767633,0.303522415810989,0.4240244276606975,0.009055700423998423,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,,,2000,0.0908872088533034,0.08837464043285385,0.09357019716572211,0.0016253351695228462,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,,,2000,0.8029909709547989,0.7764519334518102,0.8284896091646778,0.0033298452372745465,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,,,2000,0.726743151850516,0.7047293122238518,0.7500947611622716,0.0021234724181621646,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,,,2000,0.627484553044853,0.6085160820113862,0.6456166537843188,0.0018919082169190657,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,,,2000,0.4354690477974051,0.41851586270333313,0.45189845462616,0.006666604307265122,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,75.0,,657,0.09013652808041811,0.08596242836801626,0.09452776784133209,0.0013768148821944185,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,75.0,,657,0.8286042666402016,0.7823169735982544,0.8740038473640707,0.0038555945665668624,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,75.0,,657,0.7293702055890624,0.6907075829096614,0.7692357340150364,0.001967858419269498,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,75.0,,657,0.6394504205930197,0.6065706643004799,0.6724399411998392,0.0020187031830885215,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,75.0,,657,0.4369835127257552,0.4088885483234363,0.46406233055426277,0.007943822618219881,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,174.82976642952164,,685,0.0918693279022829,0.0871312154430277,0.0967624138665288,0.0016349939388024108,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,174.82976642952164,,685,0.7664157596240045,0.7238724761310323,0.8065771954653967,0.004402974200616156,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,174.82976642952164,,685,0.7075725342216478,0.6713756254779101,0.7468143367337476,0.0034845545602548485,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,174.82976642952164,,685,0.6045637493802458,0.5759740563658068,0.6349383107335027,0.0027164575312552683,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,174.82976642952164,,685,0.44689402428876557,0.4148523388148065,0.4781049915830429,0.008814129646170222,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,407.53929639734827,,658,0.09060527323300314,0.08662570281698695,0.09469191436811113,0.0019828370502125965,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,407.53929639734827,,658,0.8141401834742528,0.7712963505903551,0.8540548369544374,0.0037495151892682,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,407.53929639734827,,658,0.7436135666933719,0.7037589365960981,0.7819440541617464,0.0030340494963642423,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,407.53929639734827,,658,0.6387473915029724,0.6086003090043635,0.6702613908463672,0.0023244033510263335,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,407.53929639734827,,658,0.4220631019698855,0.39362825377051885,0.4498249526608791,0.007726363554819365,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,,0.05,17,0.07981924026442463,0.053380343502548944,0.10921137130897587,0.005071204248127701,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,,0.05,17,1.097848097356164,0.711823304678413,1.4298194014573997,0.012198970934747753,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,,0.05,17,0.9443556254386596,0.7032839909476747,1.149185720640713,0.010491056140277606,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,,0.05,17,0.8373468224661713,0.5952020180697877,1.0508588534182393,0.008359729715054299,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,,0.05,17,0.386271957539177,0.2777336379965196,0.5094477919493966,0.010095185314971833,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,174.82976642952164,0.05,10,0.08988266088462918,0.04894949592093659,0.1293818583414731,0.006062180302272351,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,174.82976642952164,0.05,10,1.2070030866411119,0.6294807303762489,1.6494773391055286,0.016042666917332873,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,174.82976642952164,0.05,10,0.9407135415706991,0.5941635790321054,1.2511168160864206,0.018145846126015514,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,174.82976642952164,0.05,10,0.8850380992144463,0.50999956163602,1.1771599129802672,0.010940039495147403,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,174.82976642952164,0.05,10,0.32665257055685937,0.20672746330743783,0.46281070490605447,0.01704887407341124,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,,0.09540870513286719,35,0.09916342321529358,0.07218559037426563,0.1231303185028012,0.003538504109690427,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,,0.09540870513286719,35,0.9905129568763685,0.7759348699706362,1.1852797658001668,0.016895402225454194,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,,0.09540870513286719,35,0.8256563479124563,0.6475783724421138,0.9861673371752626,0.011035806763753285,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,,0.09540870513286719,35,0.746694428150248,0.593622881620448,0.8954567821723405,0.010712749308322618,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,,0.09540870513286719,35,0.4355773755262333,0.3250889583955837,0.5517817851129372,0.007246127262447795,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,75.0,0.09540870513286719,11,0.08777697000468293,0.05233610243016115,0.1276533287926326,0.00338589030803293,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,75.0,0.09540870513286719,11,1.1067664678636198,0.7568113951981305,1.372283897151552,0.028262764904518005,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,75.0,0.09540870513286719,11,0.8848697922165839,0.6368890888452972,1.1240457578058518,0.023563855891949363,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,75.0,0.09540870513286719,11,0.8196811087302867,0.5832151838071203,1.0229919431094514,0.020899590049046263,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,75.0,0.09540870513286719,11,0.49854339780514095,0.2679050736627023,0.7881087586397388,0.017919895078490504,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,174.82976642952164,0.09540870513286719,13,0.11427540285367128,0.06873548966215973,0.15471819000969275,0.0031490897226066606,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,174.82976642952164,0.09540870513286719,13,0.6771551237528342,0.5185670047442716,0.8265391674676402,0.026035099213530703,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,174.82976642952164,0.09540870513286719,13,0.5655154334673256,0.438843437141419,0.6842290674668208,0.01268275474426026,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,174.82976642952164,0.09540870513286719,13,0.5136164700149397,0.40824439299075327,0.599587579365512,0.011750627247065106,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,174.82976642952164,0.09540870513286719,13,0.4356778336600705,0.2741100765261373,0.6357222121748725,0.014038759896785706,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,407.53929639734827,0.09540870513286719,11,0.0902775601188365,0.051873275611574524,0.13273100940699503,0.00753462887792551,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,407.53929639734827,0.09540870513286719,11,1.1639977023375123,0.6896262217888625,1.5601828306292942,0.01924281743121691,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,407.53929639734827,0.09540870513286719,11,1.0040533287795628,0.5996518520129591,1.319958576193939,0.010804457681280053,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,407.53929639734827,0.09540870513286719,11,0.8890376399870703,0.5629500163907944,1.1296531413143638,0.011504438942981985,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,407.53929639734827,0.09540870513286719,11,0.3724926299982453,0.27939315358443734,0.4892932734349908,0.015683906202935412,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,,0.18205642030260805,66,0.09081359078109902,0.07731506262781081,0.1031661873577077,0.0038744458022755552,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,,0.18205642030260805,66,0.7816164153243712,0.6639753920759727,0.8877378059597324,0.00840406009604732,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,,0.18205642030260805,66,0.6633618293223129,0.5584685818970937,0.7653973402417926,0.0032414184098514486,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,,0.18205642030260805,66,0.5941998108315985,0.5136282738786194,0.6760366354533803,0.004259567991354257,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,,0.18205642030260805,66,0.42250726583823595,0.34957888193665276,0.49964472400179577,0.009673111829558287,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,75.0,0.18205642030260805,24,0.10145149885231046,0.07865351727472975,0.12235820437489164,0.004429775997779954,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,75.0,0.18205642030260805,24,0.8927602677015358,0.6997394309285719,1.0692238590170717,0.018026240853103677,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,75.0,0.18205642030260805,24,0.7403668331247186,0.533178934462079,0.950529904418442,0.006921084768437212,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,75.0,0.18205642030260805,24,0.6721746672299355,0.5284896510039342,0.8198808640555617,0.009403399839724925,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,75.0,0.18205642030260805,24,0.5061665079456789,0.403623440493965,0.6143996572168758,0.00925098179105876,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,174.82976642952164,0.18205642030260805,27,0.09382767565148155,0.07274433285787892,0.11293153537726881,0.004516748248698169,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,174.82976642952164,0.18205642030260805,27,0.6774667830728407,0.5262001222230874,0.8146552766968582,0.01721847365239255,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,174.82976642952164,0.18205642030260805,27,0.6442747650725563,0.5164246409872643,0.770923021397018,0.007287477281603208,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,174.82976642952164,0.18205642030260805,27,0.5424803676307929,0.44424279150251716,0.6401732410944206,0.009021946279843934,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,174.82976642952164,0.18205642030260805,27,0.40631380138864454,0.29124967525717116,0.5377941845189823,0.019656473897982127,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,407.53929639734827,0.18205642030260805,15,0.06303084091739952,0.05296201027319072,0.07253696919042167,0.005157329648725113,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,407.53929639734827,0.18205642030260805,15,0.765965340117126,0.5620783539539446,0.9615241017431462,0.009779370907227816,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,407.53929639734827,0.18205642030260805,15,0.5585914478987164,0.4293253739562833,0.6971708511629611,0.011193651296917007,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,407.53929639734827,0.18205642030260805,15,0.548543585273186,0.41569189870520834,0.6812691184489418,0.006239180811074862,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,407.53929639734827,0.18205642030260805,15,0.31780071447559166,0.1803428745606137,0.4781778651368879,0.007402967850658202,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,,0.34739534644393744,84,0.09741296314457676,0.08286761124426358,0.11152233126164407,0.002224232788420338,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,,0.34739534644393744,84,0.7137982731637642,0.614401506844829,0.8187671363575093,0.006316482615696602,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,,0.34739534644393744,84,0.71325791538922,0.6023631343382184,0.8138600089745228,0.004981401164369662,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,,0.34739534644393744,84,0.5853016641087893,0.5075106122844497,0.6646345686105337,0.004002116421982754,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,,0.34739534644393744,84,0.4317695859708139,0.3620111030913549,0.5030274992484789,0.012962524542739816,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,75.0,0.34739534644393744,28,0.11359220618837079,0.08732409648500208,0.1362935556089853,0.00260881894268998,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,75.0,0.34739534644393744,28,0.7099979752270903,0.5749769481411019,0.842020249782036,0.014321868218369702,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,75.0,0.34739534644393744,28,0.6365012578393836,0.4634059681164592,0.8095346888690369,0.014623656932240915,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,75.0,0.34739534644393744,28,0.5544168604231616,0.435156636828108,0.6706235373969162,0.010483712705746004,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,75.0,0.34739534644393744,28,0.5890449153321818,0.47565710825876223,0.7174867128689573,0.018732723755807656,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,174.82976642952164,0.34739534644393744,34,0.09054823682364138,0.0695332967190371,0.11204610513135578,0.004379646462843481,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,174.82976642952164,0.34739534644393744,34,0.697181101909712,0.47831140375569386,0.8799227662416339,0.020158355637174802,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,174.82976642952164,0.34739534644393744,34,0.7438542947816214,0.5519916733956447,0.9166475029851424,0.011331049308007445,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,174.82976642952164,0.34739534644393744,34,0.5909257381197104,0.45378609164405953,0.7205161599378586,0.01235742064587301,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,174.82976642952164,0.34739534644393744,34,0.30599061604224104,0.23495808802479848,0.3821171894330098,0.00578329957325167,,10
params,lgcp,L+F+G+J,fixed,nbar,rmse_log,lgcp,407.53929639734827,0.34739534644393744,22,0.0844891718534539,0.06595543254434803,0.10278191279015372,0.00566028771593693,,10
params,lgcp,L+F+G+J,fixed,sigma2,rmse_log,lgcp,407.53929639734827,0.34739534644393744,22,0.7433908724837324,0.555947316720809,0.9077932412880901,0.012064720895989742,,10
params,lgcp,L+F+G+J,fixed,s,rmse_log,lgcp,407.53929639734827,0.34739534644393744,22,0.7561052922951488,0.5324064520283802,0.945808866474918,0.011437220672269259,,10
params,lgcp,L+F+G+J,fixed,all,rmse_log,lgcp,407.53929639734827,0.34739534644393744,22,0.6141290913397444,0.45776128689136547,0.745650192566344,0.007761444790055007,,10
params,lgcp,L+F+G+J,fixed,all,dtilde,lgcp,407.53929639734827,0.34739534644393744,22,0.4259866657641405,0.29163970231974085,0.6004222661427613,0.023361209192021226,,10
