case_id,dv,set,family,index,cell_id,level_id,rep,spawn_key,r_seed,split,shard,nbar,mu,s,mu1,mu2,s2,rho,tau,gamma,sigma2,sp,kappa,sigma,sigma1,lam_p,R,beta,mu_log,s_abs,grid_M,delta_tilde,tau_K,tau_K2,prior_tries
dv3-train-poisson-000185,3,train,poisson,185,,,,3:0:0:185,,train,0,161.97108633636796,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000186,3,train,poisson,186,,,,3:0:0:186,,train,0,273.08491849746827,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000187,3,train,poisson,187,,,,3:0:0:187,,train,0,338.730220492524,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000188,3,train,poisson,188,,,,3:0:0:188,,train,0,280.6252091225414,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000189,3,train,poisson,189,,,,3:0:0:189,,train,0,692.8972875265595,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000190,3,train,poisson,190,,,,3:0:0:190,,train,0,110.92615482128998,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000191,3,train,poisson,191,,,,3:0:0:191,,train,0,618.9758101472407,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000192,3,train,poisson,192,,,,3:0:0:192,,train,0,627.0245360916463,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000193,3,train,poisson,193,,,,3:0:0:193,,train,0,412.91660407183565,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000194,3,train,poisson,194,,,,3:0:0:194,,train,0,117.94747008528108,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000195,3,train,poisson,195,,,,3:0:0:195,,train,0,242.02287060834712,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000196,3,train,poisson,196,,,,3:0:0:196,,train,0,504.92995397797404,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000197,3,train,poisson,197,,,,3:0:0:197,,train,0,227.97397939394793,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000198,3,train,poisson,198,,,,3:0:0:198,,train,0,106.02469185788794,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000199,3,train,poisson,199,,,,3:0:0:199,,train,0,783.8495028222947,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000200,3,train,poisson,200,,,,3:0:0:200,,train,0,118.6646624482444,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000201,3,train,poisson,201,,,,3:0:0:201,,train,0,118.85826834291639,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000202,3,train,poisson,202,,,,3:0:0:202,,train,0,767.6824846834678,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000203,3,train,poisson,203,,,,3:0:0:203,,train,0,475.76256130893836,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000204,3,train,poisson,204,,,,3:0:0:204,,train,0,263.52961939840804,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000205,3,train,poisson,205,,,,3:0:0:205,,train,0,486.7878045392391,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000206,3,train,poisson,206,,,,3:0:0:206,,train,0,432.07678416785586,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000207,3,train,poisson,207,,,,3:0:0:207,,train,0,100.55580174862426,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000208,3,train,poisson,208,,,,3:0:0:208,,train,0,102.41808385910815,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000209,3,train,poisson,209,,,,3:0:0:209,,train,0,302.5874990264082,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000210,3,train,poisson,210,,,,3:0:0:210,,train,0,129.95947235390705,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000211,3,train,poisson,211,,,,3:0:0:211,,train,0,276.01309535098176,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000212,3,train,poisson,212,,,,3:0:0:212,,train,0,143.29396544524516,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000213,3,train,poisson,213,,,,3:0:0:213,,train,0,112.37929443819428,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000214,3,train,poisson,214,,,,3:0:0:214,,train,0,232.44417554012657,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000215,3,train,poisson,215,,,,3:0:0:215,,train,0,125.59652914971274,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000216,3,train,poisson,216,,,,3:0:0:216,,train,0,124.66196551005405,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000217,3,train,poisson,217,,,,3:0:0:217,,train,0,443.27024999787443,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000218,3,train,poisson,218,,,,3:0:0:218,,train,0,313.6030681926985,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000219,3,train,poisson,219,,,,3:0:0:219,,train,0,133.11247244262518,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000220,3,train,poisson,220,,,,3:0:0:220,,train,0,424.43235474937336,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000221,3,train,poisson,221,,,,3:0:0:221,,train,0,108.3756740823858,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000222,3,train,poisson,222,,,,3:0:0:222,,train,0,332.46053797410605,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000223,3,train,poisson,223,,,,3:0:0:223,,train,0,255.95091677115204,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000224,3,train,poisson,224,,,,3:0:0:224,,train,0,512.7612537524456,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000225,3,train,poisson,225,,,,3:0:0:225,,train,0,651.464125855324,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000226,3,train,poisson,226,,,,3:0:0:226,,train,0,609.0386771593438,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000227,3,train,poisson,227,,,,3:0:0:227,,train,0,463.2778843064558,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000228,3,train,poisson,228,,,,3:0:0:228,,train,0,161.36116836364477,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000229,3,train,poisson,229,,,,3:0:0:229,,train,0,324.9820723157449,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000230,3,train,poisson,230,,,,3:0:0:230,,train,0,196.22775382629695,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000231,3,train,poisson,231,,,,3:0:0:231,,train,0,300.1896773900403,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000232,3,train,poisson,232,,,,3:0:0:232,,train,0,267.6875319657592,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000233,3,train,poisson,233,,,,3:0:0:233,,train,0,335.00546082209877,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000234,3,train,poisson,234,,,,3:0:0:234,,train,0,326.30090846438986,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000235,3,train,poisson,235,,,,3:0:0:235,,train,0,202.6829726037096,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000236,3,train,poisson,236,,,,3:0:0:236,,train,0,397.0882855553297,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000237,3,train,poisson,237,,,,3:0:0:237,,train,0,220.6496650574142,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000238,3,train,poisson,238,,,,3:0:0:238,,train,0,154.59398449303237,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000239,3,train,poisson,239,,,,3:0:0:239,,train,0,181.64086469241425,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000240,3,train,poisson,240,,,,3:0:0:240,,train,0,576.5419747166388,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000241,3,train,poisson,241,,,,3:0:0:241,,train,0,351.38098817192116,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000242,3,train,poisson,242,,,,3:0:0:242,,train,0,252.6506022147025,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000243,3,train,poisson,243,,,,3:0:0:243,,train,0,105.2823272419107,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000244,3,train,poisson,244,,,,3:0:0:244,,train,0,656.5560688843003,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000245,3,train,poisson,245,,,,3:0:0:245,,train,0,216.1186247322978,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000246,3,train,poisson,246,,,,3:0:0:246,,train,0,236.31777871884,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000247,3,train,poisson,247,,,,3:0:0:247,,train,0,116.60145057374581,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000248,3,train,poisson,248,,,,3:0:0:248,,train,0,740.8946674066113,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000249,3,train,poisson,249,,,,3:0:0:249,,train,0,208.17160073484536,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000250,3,train,poisson,250,,,,3:0:0:250,,train,0,257.3297196247808,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000251,3,train,poisson,251,,,,3:0:0:251,,train,0,186.46125567224308,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000252,3,train,poisson,252,,,,3:0:0:252,,train,0,274.99043970867905,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000253,3,train,poisson,253,,,,3:0:0:253,,train,0,155.50491782218336,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000254,3,train,poisson,254,,,,3:0:0:254,,train,0,119.38317781895111,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000255,3,train,poisson,255,,,,3:0:0:255,,train,0,130.0811969873748,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000256,3,train,poisson,256,,,,3:0:0:256,,train,0,105.8901191976262,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000257,3,train,poisson,257,,,,3:0:0:257,,train,0,104.67727729387713,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000258,3,train,poisson,258,,,,3:0:0:258,,train,0,108.28386430090076,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000259,3,train,poisson,259,,,,3:0:0:259,,train,0,380.5605306312462,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000260,3,train,poisson,260,,,,3:0:0:260,,train,0,271.26102498053245,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000261,3,train,poisson,261,,,,3:0:0:261,,train,0,567.8116465067995,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000262,3,train,poisson,262,,,,3:0:0:262,,train,0,362.5916469713302,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000263,3,train,poisson,263,,,,3:0:0:263,,train,0,233.700702391357,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000264,3,train,poisson,264,,,,3:0:0:264,,train,0,311.9695228390682,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000265,3,train,poisson,265,,,,3:0:0:265,,train,0,349.0730794421814,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000266,3,train,poisson,266,,,,3:0:0:266,,train,0,579.329329081951,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000267,3,train,poisson,267,,,,3:0:0:267,,train,0,314.6497760589605,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000268,3,train,poisson,268,,,,3:0:0:268,,train,0,534.8246129807926,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000269,3,train,poisson,269,,,,3:0:0:269,,train,0,219.20164159013967,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000270,3,train,poisson,270,,,,3:0:0:270,,train,0,650.5199737263197,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000271,3,train,poisson,271,,,,3:0:0:271,,train,0,618.4324027360788,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000272,3,train,poisson,272,,,,3:0:0:272,,train,0,149.0580868882185,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000273,3,train,poisson,273,,,,3:0:0:273,,train,0,155.0747883627027,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000274,3,train,poisson,274,,,,3:0:0:274,,train,0,466.972075429491,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000275,3,train,poisson,275,,,,3:0:0:275,,train,0,785.8785470413604,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000276,3,train,poisson,276,,,,3:0:0:276,,train,0,145.13675036696398,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000277,3,train,poisson,277,,,,3:0:0:277,,train,0,562.8760390945889,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000278,3,train,poisson,278,,,,3:0:0:278,,train,0,260.7950545226023,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000279,3,train,poisson,279,,,,3:0:0:279,,train,0,255.25165567807124,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000280,3,train,poisson,280,,,,3:0:0:280,,train,0,117.11205968556726,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000281,3,train,poisson,281,,,,3:0:0:281,,train,0,598.2517691633115,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000282,3,train,poisson,282,,,,3:0:0:282,,train,0,198.4966173521649,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000283,3,train,poisson,283,,,,3:0:0:283,,train,0,467.60392038929785,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000284,3,train,poisson,284,,,,3:0:0:284,,train,0,335.3906267285342,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000285,3,train,poisson,285,,,,3:0:0:285,,train,0,252.52374380175925,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000286,3,train,poisson,286,,,,3:0:0:286,,train,0,136.22964298161128,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000287,3,train,poisson,287,,,,3:0:0:287,,train,0,151.0135242192638,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000288,3,train,poisson,288,,,,3:0:0:288,,train,0,554.0691928663354,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000289,3,train,poisson,289,,,,3:0:0:289,,train,0,134.61107213117933,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000290,3,train,poisson,290,,,,3:0:0:290,,train,0,654.3569952643672,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000291,3,train,poisson,291,,,,3:0:0:291,,train,0,576.4911942829908,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000292,3,train,poisson,292,,,,3:0:0:292,,train,0,134.04191448142234,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000293,3,train,poisson,293,,,,3:0:0:293,,train,0,210.98689869539174,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000294,3,train,poisson,294,,,,3:0:0:294,,train,0,213.80230839363685,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000295,3,train,poisson,295,,,,3:0:0:295,,train,0,183.56060746362658,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000296,3,train,poisson,296,,,,3:0:0:296,,train,0,136.74363233669885,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000297,3,train,poisson,297,,,,3:0:0:297,,train,0,489.8656669944477,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000298,3,train,poisson,298,,,,3:0:0:298,,train,0,284.57725111267246,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000299,3,train,poisson,299,,,,3:0:0:299,,train,0,518.6540487421122,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000300,3,train,poisson,300,,,,3:0:0:300,,train,0,307.23456784136744,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000301,3,train,poisson,301,,,,3:0:0:301,,train,0,328.8424882365666,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000302,3,train,poisson,302,,,,3:0:0:302,,train,0,153.9090850579522,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000303,3,train,poisson,303,,,,3:0:0:303,,train,0,380.1416457678514,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000304,3,train,poisson,304,,,,3:0:0:304,,train,0,490.1199658750086,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000305,3,train,poisson,305,,,,3:0:0:305,,train,0,364.85000952410616,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000306,3,train,poisson,306,,,,3:0:0:306,,train,0,229.15177563050858,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000307,3,train,poisson,307,,,,3:0:0:307,,train,0,419.7176198036125,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000308,3,train,poisson,308,,,,3:0:0:308,,train,0,297.235847056676,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000309,3,train,poisson,309,,,,3:0:0:309,,train,0,175.3686292165559,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000310,3,train,poisson,310,,,,3:0:0:310,,train,0,287.2583380226711,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000311,3,train,poisson,311,,,,3:0:0:311,,train,0,445.68758233693444,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000312,3,train,poisson,312,,,,3:0:0:312,,train,0,293.192956763607,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000313,3,train,poisson,313,,,,3:0:0:313,,train,0,136.46453550192354,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000314,3,train,poisson,314,,,,3:0:0:314,,train,0,724.1726778217594,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000315,3,train,poisson,315,,,,3:0:0:315,,train,0,724.6533526958519,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000316,3,train,poisson,316,,,,3:0:0:316,,train,0,392.70363890442826,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000317,3,train,poisson,317,,,,3:0:0:317,,train,0,363.9951319703734,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000318,3,train,poisson,318,,,,3:0:0:318,,train,0,180.5924607324268,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000319,3,train,poisson,319,,,,3:0:0:319,,train,0,340.5358833277877,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000320,3,train,poisson,320,,,,3:0:0:320,,train,0,225.11908954467125,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000321,3,train,poisson,321,,,,3:0:0:321,,train,0,746.4934295644251,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000322,3,train,poisson,322,,,,3:0:0:322,,train,0,195.3696736276993,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000323,3,train,poisson,323,,,,3:0:0:323,,train,0,143.55269336249887,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000324,3,train,poisson,324,,,,3:0:0:324,,train,0,149.35340338618528,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000325,3,train,poisson,325,,,,3:0:0:325,,train,0,297.3103897660825,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000326,3,train,poisson,326,,,,3:0:0:326,,train,0,404.67565197983805,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000327,3,train,poisson,327,,,,3:0:0:327,,train,0,778.8735586848594,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000328,3,train,poisson,328,,,,3:0:0:328,,train,0,388.0124873899902,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000329,3,train,poisson,329,,,,3:0:0:329,,train,0,465.2941590165846,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000330,3,train,poisson,330,,,,3:0:0:330,,train,0,179.14407980169884,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000331,3,train,poisson,331,,,,3:0:0:331,,train,0,117.77125837726263,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000332,3,train,poisson,332,,,,3:0:0:332,,train,0,224.9157738998377,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000333,3,train,poisson,333,,,,3:0:0:333,,train,0,603.6917998496931,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000334,3,train,poisson,334,,,,3:0:0:334,,train,0,682.0830054669923,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000335,3,train,poisson,335,,,,3:0:0:335,,train,0,134.4195144702848,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000336,3,train,poisson,336,,,,3:0:0:336,,train,0,782.053220651143,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000337,3,train,poisson,337,,,,3:0:0:337,,train,0,234.35119615535788,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000338,3,train,poisson,338,,,,3:0:0:338,,train,0,478.38132945068264,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000339,3,train,poisson,339,,,,3:0:0:339,,train,0,249.4344684650183,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000340,3,train,poisson,340,,,,3:0:0:340,,train,0,152.5363882716965,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000341,3,train,poisson,341,,,,3:0:0:341,,train,0,263.2013169994062,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000342,3,train,poisson,342,,,,3:0:0:342,,train,0,337.6143147448576,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000343,3,train,poisson,343,,,,3:0:0:343,,train,0,174.42387776678802,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000344,3,train,poisson,344,,,,3:0:0:344,,train,0,141.56345806012396,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000345,3,train,poisson,345,,,,3:0:0:345,,train,0,164.71643503692772,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000346,3,train,poisson,346,,,,3:0:0:346,,train,0,217.68662619041694,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000347,3,train,poisson,347,,,,3:0:0:347,,train,0,332.72808175206745,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000348,3,train,poisson,348,,,,3:0:0:348,,train,0,257.45911539955466,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000349,3,train,poisson,349,,,,3:0:0:349,,train,0,597.8586127669695,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000350,3,train,poisson,350,,,,3:0:0:350,,train,0,292.51496267883084,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000351,3,train,poisson,351,,,,3:0:0:351,,train,0,245.23951031396143,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000352,3,train,poisson,352,,,,3:0:0:352,,train,0,107.0826470998304,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000353,3,train,poisson,353,,,,3:0:0:353,,train,0,133.34446602728835,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000354,3,train,poisson,354,,,,3:0:0:354,,train,0,538.0322358287322,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000355,3,train,poisson,355,,,,3:0:0:355,,train,0,731.0945585120651,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000356,3,train,poisson,356,,,,3:0:0:356,,train,0,462.7437447831542,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000357,3,train,poisson,357,,,,3:0:0:357,,train,0,127.17321256299327,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000358,3,train,poisson,358,,,,3:0:0:358,,train,0,175.16493185217598,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000359,3,train,poisson,359,,,,3:0:0:359,,train,0,113.19637408899209,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000360,3,train,poisson,360,,,,3:0:0:360,,train,0,124.7115585097533,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000361,3,train,poisson,361,,,,3:0:0:361,,train,0,106.62029032496375,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000362,3,train,poisson,362,,,,3:0:0:362,,train,0,205.44303386305333,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000363,3,train,poisson,363,,,,3:0:0:363,,train,0,177.65993946402995,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000364,3,train,poisson,364,,,,3:0:0:364,,train,0,704.8441301531885,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000365,3,train,poisson,365,,,,3:0:0:365,,train,0,511.4339481344344,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000366,3,train,poisson,366,,,,3:0:0:366,,train,0,468.98542368078273,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000367,3,train,poisson,367,,,,3:0:0:367,,train,0,347.9836297039385,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000368,3,train,poisson,368,,,,3:0:0:368,,train,0,712.118462462338,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000369,3,train,poisson,369,,,,3:0:0:369,,train,0,398.8205621054128,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000370,3,train,poisson,370,,,,3:0:0:370,,train,0,579.811600887059,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-000371,3,train,poisson,371,,,,3:0:0:371,,train,0,767.9163763032682,,,,,,,,,,,,,,,,,,,,0.0,,,1
